hodnota,ps_kod,vuzemi_kod,rok,ps_txt,ps0_txt,vuzemi_txt
2,F05,3034,2017,Delirium nevyvolané alkoholem ani psychoaktivními látkami,Poruchy duševní a poruchy chování (F00 - F99),Jihočeský kraj
6,F05,3115,2017,Delirium nevyvolané alkoholem ani psychoaktivními látkami,Poruchy duševní a poruchy chování (F00 - F99),Jihomoravský kraj
1,F05,3123,2017,Delirium nevyvolané alkoholem ani psychoaktivními látkami,Poruchy duševní a poruchy chování (F00 - F99),Olomoucký kraj
1,G23,3107,2017,Jiné degenerativní nemoci bazálních ganglií,Nemoci nervové soustavy (G00 - G99),Kraj Vysočina
1,G23,3026,2017,Jiné degenerativní nemoci bazálních ganglií,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
1,G23,3018,2017,Jiné degenerativní nemoci bazálních ganglií,Nemoci nervové soustavy (G00 - G99),Hlavní město Praha
2,G23,3051,2017,Jiné degenerativní nemoci bazálních ganglií,Nemoci nervové soustavy (G00 - G99),Karlovarský kraj
1,G23,3131,2017,Jiné degenerativní nemoci bazálních ganglií,Nemoci nervové soustavy (G00 - G99),Zlínský kraj
1,G23,3034,2017,Jiné degenerativní nemoci bazálních ganglií,Nemoci nervové soustavy (G00 - G99),Jihočeský kraj
1,G23,3115,2017,Jiné degenerativní nemoci bazálních ganglií,Nemoci nervové soustavy (G00 - G99),Jihomoravský kraj
2,G23,3069,2017,Jiné degenerativní nemoci bazálních ganglií,Nemoci nervové soustavy (G00 - G99),Ústecký kraj
1,G61,3042,2017,Zánětlivá polyneuropatie,Nemoci nervové soustavy (G00 - G99),Plzeňský kraj
2,G61,3107,2017,Zánětlivá polyneuropatie,Nemoci nervové soustavy (G00 - G99),Kraj Vysočina
1,G61,3026,2017,Zánětlivá polyneuropatie,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
1,G61,3093,2017,Zánětlivá polyneuropatie,Nemoci nervové soustavy (G00 - G99),Pardubický kraj
1,G61,3034,2017,Zánětlivá polyneuropatie,Nemoci nervové soustavy (G00 - G99),Jihočeský kraj
2,G71,3042,2017,Primární poruchy svalů,Nemoci nervové soustavy (G00 - G99),Plzeňský kraj
1,G71,3107,2017,Primární poruchy svalů,Nemoci nervové soustavy (G00 - G99),Kraj Vysočina
2,G71,3026,2017,Primární poruchy svalů,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
2,G71,3018,2017,Primární poruchy svalů,Nemoci nervové soustavy (G00 - G99),Hlavní město Praha
1,G71,3140,2017,Primární poruchy svalů,Nemoci nervové soustavy (G00 - G99),Moravskoslezský kraj
1,G71,3131,2017,Primární poruchy svalů,Nemoci nervové soustavy (G00 - G99),Zlínský kraj
1,G71,3034,2017,Primární poruchy svalů,Nemoci nervové soustavy (G00 - G99),Jihočeský kraj
4,G71,3115,2017,Primární poruchy svalů,Nemoci nervové soustavy (G00 - G99),Jihomoravský kraj
1,G71,3123,2017,Primární poruchy svalů,Nemoci nervové soustavy (G00 - G99),Olomoucký kraj
2,G71,3077,2017,Primární poruchy svalů,Nemoci nervové soustavy (G00 - G99),Liberecký kraj
4,G82,3026,2017,Paraplegie a tetraplegie,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
1,G82,3085,2017,Paraplegie a tetraplegie,Nemoci nervové soustavy (G00 - G99),Královéhradecký kraj
2,G82,3018,2017,Paraplegie a tetraplegie,Nemoci nervové soustavy (G00 - G99),Hlavní město Praha
1,G82,3051,2017,Paraplegie a tetraplegie,Nemoci nervové soustavy (G00 - G99),Karlovarský kraj
1,G82,3140,2017,Paraplegie a tetraplegie,Nemoci nervové soustavy (G00 - G99),Moravskoslezský kraj
1,G82,3131,2017,Paraplegie a tetraplegie,Nemoci nervové soustavy (G00 - G99),Zlínský kraj
3,G82,3034,2017,Paraplegie a tetraplegie,Nemoci nervové soustavy (G00 - G99),Jihočeský kraj
4,G82,3115,2017,Paraplegie a tetraplegie,Nemoci nervové soustavy (G00 - G99),Jihomoravský kraj
1,G82,3123,2017,Paraplegie a tetraplegie,Nemoci nervové soustavy (G00 - G99),Olomoucký kraj
4,G82,3069,2017,Paraplegie a tetraplegie,Nemoci nervové soustavy (G00 - G99),Ústecký kraj
3,G96,3107,2017,Jiné poruchy centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Kraj Vysočina
1,G96,3026,2017,Jiné poruchy centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
1,G96,3018,2017,Jiné poruchy centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Hlavní město Praha
1,G96,3140,2017,Jiné poruchy centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Moravskoslezský kraj
1,G96,3123,2017,Jiné poruchy centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Olomoucký kraj
12,I08,3042,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
4,I08,3107,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
24,I08,3026,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
22,I08,3085,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
31,I08,3018,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
3,I08,3051,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
16,I08,3140,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
11,I08,3093,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
4,I08,3131,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
5,I08,3034,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
3,I08,3115,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
7,I08,3123,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
4,I08,3069,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
6,I08,3077,2017,Mnohočetná onemocnění chlopní,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
12,I27,3042,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
22,I27,3107,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
33,I27,3026,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
15,I27,3085,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
28,I27,3018,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
4,I27,3051,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
21,I27,3140,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
10,I27,3093,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
11,I27,3131,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
16,I27,3034,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
10,I27,3115,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
17,I27,3123,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
10,I27,3069,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
8,I27,3077,2017,Jiné kardiopulmonální nemoci,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
41,I35,3042,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
24,I35,3107,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
70,I35,3026,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
42,I35,3085,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
66,I35,3018,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
10,I35,3051,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
42,I35,3140,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
37,I35,3093,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
31,I35,3131,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
35,I35,3034,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
45,I35,3115,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
38,I35,3123,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
28,I35,3069,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
29,I35,3077,2017,Nerevmatická onemocnění aortální chlopně,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
22,I46,3042,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
26,I46,3107,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
50,I46,3026,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
70,I46,3085,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
39,I46,3018,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
10,I46,3051,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
132,I46,3140,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
45,I46,3093,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
48,I46,3131,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
100,I46,3034,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
32,I46,3115,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
52,I46,3123,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
65,I46,3069,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
17,I46,3077,2017,Srdeční zástava,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
103,I67,3042,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
63,I67,3107,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
169,I67,3026,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
149,I67,3085,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
163,I67,3018,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
29,I67,3051,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
53,I67,3140,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
51,I67,3093,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
143,I67,3131,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
26,I67,3034,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
205,I67,3115,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
83,I67,3123,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
383,I67,3069,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
85,I67,3077,2017,Jiná cévní onemocnění mozku,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
57,I70,3042,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
42,I70,3107,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
209,I70,3026,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
88,I70,3085,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
111,I70,3018,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
16,I70,3051,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
335,I70,3140,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
79,I70,3093,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
73,I70,3131,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
61,I70,3034,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
239,I70,3115,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
111,I70,3123,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
115,I70,3069,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
49,I70,3077,2017,Ateroskleróza,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
31,J20,3042,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Plzeňský kraj
12,J20,3107,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Kraj Vysočina
27,J20,3026,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Středočeský kraj
34,J20,3085,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Královéhradecký kraj
22,J20,3018,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Hlavní město Praha
4,J20,3051,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Karlovarský kraj
24,J20,3140,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Moravskoslezský kraj
13,J20,3093,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Pardubický kraj
34,J20,3131,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Zlínský kraj
23,J20,3034,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Jihočeský kraj
19,J20,3115,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Jihomoravský kraj
21,J20,3123,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Olomoucký kraj
9,J20,3069,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Ústecký kraj
7,J20,3077,2017,Akutní zánět průdušek - bronchitis acuta,Nemoci dýchací soustavy (J00 - J99),Liberecký kraj
1,J22,3042,2017,Neurčené akutní infekce dolní části dýchacího ústrojí,Nemoci dýchací soustavy (J00 - J99),Plzeňský kraj
2,J22,3107,2017,Neurčené akutní infekce dolní části dýchacího ústrojí,Nemoci dýchací soustavy (J00 - J99),Kraj Vysočina
2,J22,3026,2017,Neurčené akutní infekce dolní části dýchacího ústrojí,Nemoci dýchací soustavy (J00 - J99),Středočeský kraj
1,J22,3085,2017,Neurčené akutní infekce dolní části dýchacího ústrojí,Nemoci dýchací soustavy (J00 - J99),Královéhradecký kraj
4,J22,3018,2017,Neurčené akutní infekce dolní části dýchacího ústrojí,Nemoci dýchací soustavy (J00 - J99),Hlavní město Praha
9,J22,3140,2017,Neurčené akutní infekce dolní části dýchacího ústrojí,Nemoci dýchací soustavy (J00 - J99),Moravskoslezský kraj
5,J22,3093,2017,Neurčené akutní infekce dolní části dýchacího ústrojí,Nemoci dýchací soustavy (J00 - J99),Pardubický kraj
2,J22,3131,2017,Neurčené akutní infekce dolní části dýchacího ústrojí,Nemoci dýchací soustavy (J00 - J99),Zlínský kraj
2,J22,3034,2017,Neurčené akutní infekce dolní části dýchacího ústrojí,Nemoci dýchací soustavy (J00 - J99),Jihočeský kraj
5,J22,3069,2017,Neurčené akutní infekce dolní části dýchacího ústrojí,Nemoci dýchací soustavy (J00 - J99),Ústecký kraj
4,J69,3042,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Plzeňský kraj
1,J69,3107,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Kraj Vysočina
7,J69,3026,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Středočeský kraj
3,J69,3085,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Královéhradecký kraj
8,J69,3018,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Hlavní město Praha
3,J69,3051,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Karlovarský kraj
12,J69,3140,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Moravskoslezský kraj
3,J69,3093,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Pardubický kraj
2,J69,3131,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Zlínský kraj
2,J69,3034,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Jihočeský kraj
3,J69,3115,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Jihomoravský kraj
3,J69,3123,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Olomoucký kraj
3,J69,3069,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Ústecký kraj
2,J69,3077,2017,Pneumonie způsobená pevnými a tekutými látkami,Nemoci dýchací soustavy (J00 - J99),Liberecký kraj
7,K25,3042,2017,Žaludeční vřed - ulcus ventriculi,Nemoci trávicí soustavy (K00 - K93),Plzeňský kraj
9,K25,3107,2017,Žaludeční vřed - ulcus ventriculi,Nemoci trávicí soustavy (K00 - K93),Kraj Vysočina
25,K25,3026,2017,Žaludeční vřed - ulcus ventriculi,Nemoci trávicí soustavy (K00 - K93),Středočeský kraj
8,K25,3085,2017,Žaludeční vřed - ulcus ventriculi,Nemoci trávicí soustavy (K00 - K93),Královéhradecký kraj
15,K25,3018,2017,Žaludeční vřed - ulcus ventriculi,Nemoci trávicí soustavy (K00 - K93),Hlavní město Praha
5,K25,3051,2017,Žaludeční vřed - ulcus ventriculi,Nemoci trávicí soustavy (K00 - K93),Karlovarský kraj
20,K25,3140,2017,Žaludeční vřed - ulcus ventriculi,Nemoci trávicí soustavy (K00 - K93),Moravskoslezský kraj
12,K25,3093,2017,Žaludeční vřed - ulcus ventriculi,Nemoci trávicí soustavy (K00 - K93),Pardubický kraj
10,K25,3131,2017,Žaludeční vřed - ulcus ventriculi,Nemoci trávicí soustavy (K00 - K93),Zlínský kraj
11,K25,3034,2017,Žaludeční vřed - ulcus ventriculi,Nemoci trávicí soustavy (K00 - K93),Jihočeský kraj
